route_link,route_name,start_location,end_location,bus_name,bus_type,standardized_ac_type,standardized_seat_type,departure_time,duration,reaching_time,bus_rating,price,seat_availability
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 2390,Low Floor AC Seater 2+2,A/C,Seater,11:30,10:45,22:15,2.9,723.0,17
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1118,Super Fast Non AC Seater (2+3),Non A/C,Seater,11:50,10:55,22:45,2.9,502.0,46
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1884,Low Floor AC Seater 2+2,A/C,Seater,12:30,10:30,23:00,2.9,742.0,17
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1887,Low Floor AC Seater 2+2,A/C,Seater,13:30,10:30,00:00,2.9,723.0,26
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 427,Super Fast Non AC Seater (2+3),Non A/C,Seater,13:55,12:00,01:55,2.9,515.0,45
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 2369,Low Floor AC Seater 2+2,A/C,Seater,14:30,10:30,01:00,2.9,742.0,27
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 2391,Low Floor AC Seater 2+2,A/C,Seater,15:30,10:20,01:50,2.9,723.0,24
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,A/C,Seater,16:30,10:20,02:50,2.9,742.0,20
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),Non A/C,Seater,17:25,10:30,03:55,2.6,515.0,46
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,A/C,Seater,17:30,10:15,03:45,2.9,723.0,31
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,17:42,07:58,01:40,3.4,586.0,37
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 556,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,18:00,08:55,02:55,2.5,586.0,27
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,A/C,Seater,18:30,09:55,04:25,2.9,742.0,22
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,19:00,08:40,03:40,2.9,565.0,25
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,A/C,Seater,19:30,08:40,04:10,2.9,723.0,26
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 467,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,19:55,09:00,04:55,1.6,586.0,36
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,20:12,08:58,05:10,3.2,586.0,32
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,20:25,08:40,05:05,2.4,586.0,28
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,A/C,Seater,20:30,10:05,06:35,2.9,742.0,30
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,20:34,09:15,05:49,4.6,565.0,35
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),Non A/C,Seater,21:00,11:35,08:35,2.6,515.0,48
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,Non A/C,Seater,21:15,09:40,06:55,2.9,565.0,25
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,21:15,07:50,05:05,2.7,586.0,26
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,21:25,08:45,06:10,2.8,586.0,22
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,A/C,Seater,21:30,10:00,07:30,4.4,723.0,16
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,21:50,08:55,06:45,4.6,565.0,23
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1212,AC MULTI AXLE,A/C,Other,22:00,08:20,06:20,1.4,935.0,22
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1100,AC MULTI AXLE,A/C,Other,22:05,08:10,06:15,2.9,904.0,35
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 2743,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,22:20,09:45,08:05,2.9,565.0,37
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 370,AC MULTI AXLE,A/C,Other,22:20,09:30,07:50,2.7,935.0,41
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,A/C,Seater,22:30,10:00,08:30,1.6,742.0,18
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),Non A/C,Seater,23:05,10:45,09:50,2.4,515.0,43
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,A/C,Seater,23:30,10:05,09:35,2.5,723.0,22
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,23:59,07:21,07:20,2.3,565.0,25
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,BLM Transports,A/C Sleeper (2+1),A/C,Sleeper,22:00,09:00,07:00,3.8,903.0,17
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,A1 Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),20:05,09:25,05:30,3.9,700.0,38
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,Madhavi Travels,A/C Sleeper (2+1),A/C,Sleeper,22:20,08:10,06:30,3.5,999.0,18
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,23:05,08:35,07:40,4.0,1099.0,15
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,A1 Travels,NON A/C Semi Sleeper (2+2),Non A/C,Seater,21:00,09:00,06:00,3.0,600.0,34
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:15,07:30,05:45,2.6,800.0,32
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,A1 Travels,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,23:30,08:30,08:00,2.4,1000.0,34
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,A/C,Seater/Sleeper(2+1),21:45,08:45,06:30,2.2,700.0,36
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),A/C,Sleeper,01:00,08:35,09:35,2.0,1100.0,5
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:30,07:30,06:00,2.7,800.0,37
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),A/C,Sleeper,22:00,11:15,09:15,2.1,1100.0,18
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,EMERALD TRAVELS,A/C Sleeper (2+1),A/C,Sleeper,21:55,08:35,06:30,2.5,1100.0,2
https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram,Kozhikode,Thiruvananthapuram,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),A/C,Other,22:00,11:00,09:00,1.3,3000.0,1
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,10:03,06:17,16:20,4.5,377.0,16
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,A/C,Seater,12:01,06:19,18:20,3.4,524.0,18
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,Non A/C,Seater,12:55,06:20,19:15,3.8,475.0,32
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,A/C,Seater,14:15,06:50,21:05,3.9,524.0,32
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 1351,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,14:45,06:55,21:40,3.8,475.0,37
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 370,AC MULTI AXLE,A/C,Other,15:25,05:30,20:55,3.2,576.0,36
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,16:02,06:29,22:31,3.9,475.0,34
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,16:16,07:14,23:30,3.9,548.0,37
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,16:45,07:25,00:10,3.8,548.0,27
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,19:04,07:46,02:50,3.8,548.0,34
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),Non A/C,Seater,20:00,06:05,02:05,3.8,473.0,42
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,20:31,07:10,03:41,3.8,548.0,32
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,21:31,07:15,04:46,3.8,548.0,31
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,22:12,07:49,06:01,3.9,548.0,34
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,A/C,Seater,22:32,06:43,05:15,4.1,524.0,24
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,23:00,08:30,07:30,3.7,377.0,35
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,23:30,08:05,07:35,3.5,377.0,33
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,A/C,Seater,23:41,07:34,07:15,4.4,524.0,26
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),DLT BUS,A/C Sleeper (2+1),A/C,Sleeper,22:30,07:00,05:30,4.2,999.0,18
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),MMK Travels,VE A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:30,07:00,05:30,4.5,750.0,27
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),A/C,Seater,23:00,08:20,07:20,4.3,599.0,38
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),DLT BUS,A/C Sleeper (2+1),A/C,Sleeper,22:30,06:50,05:20,4.4,999.0,19
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),A/C,Seater,23:00,08:30,07:30,3.9,599.0,38
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Suraj Holidays,VE A/C Sleeper (2+1),A/C,Sleeper,22:30,07:45,06:15,4.5,900.0,24
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Silver Line Travels,NON A/C Semi Sleeper (2+2),Non A/C,Seater,22:00,06:20,04:20,4.5,699.0,40
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),A/C,Sleeper,22:00,07:25,05:25,3.9,750.0,23
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),FAST LINE BUS,A/C Sleeper (2+1),A/C,Sleeper,21:15,06:45,04:00,3.8,2699.0,34
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),MMK Travels,VE A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:30,07:15,05:45,4.3,750.0,29
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Suraj Holidays,VE A/C Sleeper (2+1),A/C,Sleeper,22:30,07:45,06:15,3.7,900.0,24
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),A1 Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:00,08:00,05:00,3.6,600.0,38
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),DA Transports,A/C Sleeper (2+1),A/C,Sleeper,21:45,06:30,04:15,3.9,700.0,30
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),21:00,08:15,05:15,4.2,599.0,33
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:15,06:55,04:10,1.9,849.0,35
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),A/C,Sleeper,03:00,05:40,08:40,1.2,1700.0,10
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,02:30,05:15,07:45,4.1,700.0,4
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),A/C,Seater,15:00,06:40,21:40,3.7,799.0,39
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),A/C,Seater/Sleeper(2+1),20:00,08:30,04:30,3.7,899.0,42
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),A1 Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:30,06:30,05:00,3.7,699.0,31
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),DA Transports,A/C Sleeper (2+1),A/C,Sleeper,21:45,06:30,04:15,4.1,2999.0,32
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Kyros Connect,A/C Semi Sleeper (2+2),A/C,Seater,07:00,06:05,13:05,3.6,599.0,30
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),CHANCHALAS TOURS AND TRAVELS,A/C Semi Sleeper (2+2),A/C,Seater,15:00,06:45,21:45,3.3,759.0,1
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),21:15,06:35,03:50,3.5,849.0,35
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Kyros Connect,A/C Semi Sleeper (2+2),A/C,Seater,07:00,06:00,13:00,3.1,599.0,32
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Bharathi Travels,A/C Sleeper (2+1),A/C,Sleeper,02:30,07:00,09:30,3.1,790.0,24
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),A/C,Sleeper,03:00,05:41,08:41,2.2,1700.0,10
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),Vijay Lines,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:20,06:25,04:45,3.8,499.0,25
https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala),Bangalore,Kalpetta (kerala),P K Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),21:30,06:30,04:00,0.0,770.0,35
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,00:36,06:00,06:36,4.0,419.0,15
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),Non A/C,Other,01:01,06:35,07:36,4.0,419.0,20
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,02:00,07:30,09:30,4.0,306.0,19
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,A/C,Seater,02:20,06:45,09:05,4.0,391.0,4
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,02:30,07:05,09:35,4.0,306.0,10
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 713,Super Fast Non AC Seater (2+3),Non A/C,Seater,04:30,06:15,10:45,4.9,285.0,48
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 893,Super Fast Non AC Seater (2+3),Non A/C,Seater,06:02,06:08,12:10,4.8,273.0,42
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 894,Super Fast Non AC Seater (2+3),Non A/C,Seater,07:01,06:10,13:11,4.3,273.0,38
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 933,Super Fast Non AC Seater (2+3),Non A/C,Seater,09:00,06:10,15:10,4.0,273.0,36
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 718,Super Fast Non AC Seater (2+3),Non A/C,Seater,10:15,05:50,16:05,4.8,285.0,47
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 1164,Super Fast Non AC Seater (2+3),Non A/C,Seater,12:02,06:33,18:35,4.0,273.0,42
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),Non A/C,Seater,12:45,05:45,18:30,4.0,306.0,13
https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode,Mysore,Kozhikode,KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),Non A/C,Seater,13:25,05:50,19:15,3.9,285.0,46
